Low Birth Weight Ind Desc,Year Desc,County Name,Age Group Desc,Birth Count,Birth Count_PCT,SORT
Normal birth weight (2500g+),2012,Meigs,45 and older,*,*,19756
Low birth weight (<2500g),2012,Meigs,Less than 15,0,0.0,19758
Normal birth weight (2500g+),2012,Meigs,Less than 15,0,0.0,19759
Low birth weight (<2500g),2012,Meigs,Unknown,0,0.0,19761
Normal birth weight (2500g+),2012,Meigs,Unknown,0,0.0,19762
Low birth weight (<2500g),2012,Mercer,15 to 17,0,0.0,19767
Normal birth weight (2500g+),2012,Mercer,15 to 17,*,*,19768
Low birth weight (<2500g),2012,Mercer,18 to 19,1,3.6,19770
Normal birth weight (2500g+),2012,Mercer,18 to 19,27,96.4,19771
Low birth weight (<2500g),2012,Mercer,20 to 24,7,5.3,19773
Normal birth weight (2500g+),2012,Mercer,20 to 24,125,94.7,19774
Low birth weight (<2500g),2012,Mercer,25 to 29,7,3.8,19776
Normal birth weight (2500g+),2012,Mercer,25 to 29,178,96.2,19777
Low birth weight (<2500g),2012,Mercer,30 to 34,8,7.3,19779
Normal birth weight (2500g+),2012,Mercer,30 to 34,102,92.7,19780
Low birth weight (<2500g),2012,Mercer,35 to 39,5,12.5,19782
Normal birth weight (2500g+),2012,Mercer,35 to 39,35,87.5,19783
Low birth weight (<2500g),2012,Mercer,40 to 44,*,*,19785
Normal birth weight (2500g+),2012,Mercer,40 to 44,*,*,19786
Low birth weight (<2500g),2012,Mercer,45 and older,0,0.0,19788
Normal birth weight (2500g+),2012,Mercer,45 and older,*,*,19789
Low birth weight (<2500g),2012,Mercer,Less than 15,0,0.0,19791
Normal birth weight (2500g+),2012,Mercer,Less than 15,0,0.0,19792
Low birth weight (<2500g),2012,Mercer,Unknown,0,0.0,19794
Normal birth weight (2500g+),2012,Mercer,Unknown,0,0.0,19795
Low birth weight (<2500g),2012,Miami,15 to 17,1,4.0,19800
Normal birth weight (2500g+),2012,Miami,15 to 17,*,*,19801
Low birth weight (<2500g),2012,Miami,18 to 19,6,7.8,19803
Normal birth weight (2500g+),2012,Miami,18 to 19,71,92.2,19804
Low birth weight (<2500g),2012,Miami,20 to 24,20,6.3,19806
Normal birth weight (2500g+),2012,Miami,20 to 24,297,93.7,19807
Low birth weight (<2500g),2012,Miami,25 to 29,24,7.0,19809
Normal birth weight (2500g+),2012,Miami,25 to 29,319,93.0,19810
Low birth weight (<2500g),2012,Miami,30 to 34,14,5.3,19812
Normal birth weight (2500g+),2012,Miami,30 to 34,249,94.7,19813
Low birth weight (<2500g),2012,Miami,35 to 39,5,6.9,19815
Normal birth weight (2500g+),2012,Miami,35 to 39,67,93.1,19816
Low birth weight (<2500g),2012,Miami,40 to 44,1,7.7,19818
Normal birth weight (2500g+),2012,Miami,40 to 44,*,*,19819
Low birth weight (<2500g),2012,Miami,45 and older,*,*,19821
Normal birth weight (2500g+),2012,Miami,45 and older,0,0.0,19822
Low birth weight (<2500g),2012,Miami,Less than 15,0,0.0,19824
Normal birth weight (2500g+),2012,Miami,Less than 15,0,0.0,19825
Low birth weight (<2500g),2012,Miami,Unknown,0,0.0,19827
Normal birth weight (2500g+),2012,Miami,Unknown,0,0.0,19828
Low birth weight (<2500g),2012,Monroe,15 to 17,0,0.0,19833
Normal birth weight (2500g+),2012,Monroe,15 to 17,*,*,19834
Low birth weight (<2500g),2012,Monroe,18 to 19,0,0.0,19836
Normal birth weight (2500g+),2012,Monroe,18 to 19,*,*,19837
Low birth weight (<2500g),2012,Monroe,20 to 24,*,*,19839
Normal birth weight (2500g+),2012,Monroe,20 to 24,39,90.7,19840
Low birth weight (<2500g),2012,Monroe,25 to 29,*,*,19842
Normal birth weight (2500g+),2012,Monroe,25 to 29,47,92.2,19843
Low birth weight (<2500g),2012,Monroe,30 to 34,*,*,19845
Normal birth weight (2500g+),2012,Monroe,30 to 34,29,96.7,19846
Low birth weight (<2500g),2012,Monroe,35 to 39,*,*,19848
Normal birth weight (2500g+),2012,Monroe,35 to 39,*,*,19849
Low birth weight (<2500g),2012,Monroe,40 to 44,0,0.0,19851
Normal birth weight (2500g+),2012,Monroe,40 to 44,*,*,19852
Low birth weight (<2500g),2012,Monroe,45 and older,0,0.0,19854
Normal birth weight (2500g+),2012,Monroe,45 and older,0,0.0,19855
Low birth weight (<2500g),2012,Monroe,Less than 15,0,0.0,19857
Normal birth weight (2500g+),2012,Monroe,Less than 15,0,0.0,19858
Low birth weight (<2500g),2012,Monroe,Unknown,0,0.0,19860
Normal birth weight (2500g+),2012,Monroe,Unknown,0,0.0,19861
Low birth weight (<2500g),2012,Montgomery,15 to 17,23,14.8,19866
Normal birth weight (2500g+),2012,Montgomery,15 to 17,132,85.2,19867
Low birth weight (<2500g),2012,Montgomery,18 to 19,58,13.6,19869
Normal birth weight (2500g+),2012,Montgomery,18 to 19,368,86.4,19870
Low birth weight (<2500g),2012,Montgomery,20 to 24,191,10.3,19872
Normal birth weight (2500g+),2012,Montgomery,20 to 24,1,657,89.7,19873
Low birth weight (<2500g),2012,Montgomery,25 to 29,172,8.3,19875
Normal birth weight (2500g+),2012,Montgomery,25 to 29,1,912,91.7,19876
Low birth weight (<2500g),2012,Montgomery,30 to 34,143,9.2,19878
Normal birth weight (2500g+),2012,Montgomery,30 to 34,1,419,90.8,19879
Low birth weight (<2500g),2012,Montgomery,35 to 39,57,9.9,19881
Normal birth weight (2500g+),2012,Montgomery,35 to 39,516,90.1,19882
Low birth weight (<2500g),2012,Montgomery,40 to 44,11,11.7,19884
Normal birth weight (2500g+),2012,Montgomery,40 to 44,83,88.3,19885
Low birth weight (<2500g),2012,Montgomery,45 and older,*,*,19887
Normal birth weight (2500g+),2012,Montgomery,45 and older,*,*,19888
Low birth weight (<2500g),2012,Montgomery,Less than 15,*,*,19890
Normal birth weight (2500g+),2012,Montgomery,Less than 15,*,*,19891
Low birth weight (<2500g),2012,Montgomery,Unknown,0,0.0,19893
Normal birth weight (2500g+),2012,Montgomery,Unknown,0,0.0,19894
Low birth weight (<2500g),2012,Morgan,15 to 17,0,0.0,19899
Normal birth weight (2500g+),2012,Morgan,15 to 17,*,*,19900
Low birth weight (<2500g),2012,Morgan,18 to 19,3,21.4,19902
Normal birth weight (2500g+),2012,Morgan,18 to 19,*,*,19903
Low birth weight (<2500g),2012,Morgan,20 to 24,7,12.1,19905
Normal birth weight (2500g+),2012,Morgan,20 to 24,51,87.9,19906
Low birth weight (<2500g),2012,Morgan,25 to 29,9,19.6,19908
Normal birth weight (2500g+),2012,Morgan,25 to 29,37,80.4,19909
Low birth weight (<2500g),2012,Morgan,30 to 34,1,3.7,19911
Normal birth weight (2500g+),2012,Morgan,30 to 34,26,96.3,19912
Low birth weight (<2500g),2012,Morgan,35 to 39,0,0.0,19914
Normal birth weight (2500g+),2012,Morgan,35 to 39,*,*,19915
Low birth weight (<2500g),2012,Morgan,40 to 44,0,0.0,19917
Normal birth weight (2500g+),2012,Morgan,40 to 44,*,*,19918
Low birth weight (<2500g),2012,Morgan,45 and older,0,0.0,19920
Normal birth weight (2500g+),2012,Morgan,45 and older,*,*,19921
Low birth weight (<2500g),2012,Morgan,Less than 15,0,0.0,19923
Normal birth weight (2500g+),2012,Morgan,Less than 15,0,0.0,19924
Low birth weight (<2500g),2012,Morgan,Unknown,0,0.0,19926
Normal birth weight (2500g+),2012,Morgan,Unknown,0,0.0,19927
Low birth weight (<2500g),2012,Morrow,15 to 17,1,7.1,19932
Normal birth weight (2500g+),2012,Morrow,15 to 17,*,*,19933
Low birth weight (<2500g),2012,Morrow,18 to 19,1,3.6,19935
Normal birth weight (2500g+),2012,Morrow,18 to 19,27,96.4,19936
Low birth weight (<2500g),2012,Morrow,20 to 24,6,5.8,19938
Normal birth weight (2500g+),2012,Morrow,20 to 24,97,94.2,19939
Low birth weight (<2500g),2012,Morrow,25 to 29,11,9.0,19941
Normal birth weight (2500g+),2012,Morrow,25 to 29,111,91.0,19942
Low birth weight (<2500g),2012,Morrow,30 to 34,11,12.5,19944
Normal birth weight (2500g+),2012,Morrow,30 to 34,77,87.5,19945
Low birth weight (<2500g),2012,Morrow,35 to 39,6,15.8,19947
Normal birth weight (2500g+),2012,Morrow,35 to 39,32,84.2,19948
Low birth weight (<2500g),2012,Morrow,40 to 44,*,*,19950
Normal birth weight (2500g+),2012,Morrow,40 to 44,*,*,19951
Low birth weight (<2500g),2012,Morrow,45 and older,0,0.0,19953
Normal birth weight (2500g+),2012,Morrow,45 and older,0,0.0,19954
Low birth weight (<2500g),2012,Morrow,Less than 15,0,0.0,19956
Normal birth weight (2500g+),2012,Morrow,Less than 15,0,0.0,19957
Low birth weight (<2500g),2012,Morrow,Unknown,0,0.0,19959
Normal birth weight (2500g+),2012,Morrow,Unknown,0,0.0,19960
Low birth weight (<2500g),2012,Muskingum,15 to 17,0,0.0,19965
Normal birth weight (2500g+),2012,Muskingum,15 to 17,28,100.0,19966
Low birth weight (<2500g),2012,Muskingum,18 to 19,6,8.2,19968
Normal birth weight (2500g+),2012,Muskingum,18 to 19,67,91.8,19969
Low birth weight (<2500g),2012,Muskingum,20 to 24,30,8.5,19971
Normal birth weight (2500g+),2012,Muskingum,20 to 24,322,91.5,19972
Low birth weight (<2500g),2012,Muskingum,25 to 29,29,9.7,19974
Normal birth weight (2500g+),2012,Muskingum,25 to 29,271,90.3,19975
Low birth weight (<2500g),2012,Muskingum,30 to 34,12,6.2,19977
Normal birth weight (2500g+),2012,Muskingum,30 to 34,182,93.8,19978
Low birth weight (<2500g),2012,Muskingum,35 to 39,8,12.9,19980
Normal birth weight (2500g+),2012,Muskingum,35 to 39,54,87.1,19981
Low birth weight (<2500g),2012,Muskingum,40 to 44,0,0.0,19983
Normal birth weight (2500g+),2012,Muskingum,40 to 44,*,*,19984
Low birth weight (<2500g),2012,Muskingum,45 and older,0,0.0,19986
Normal birth weight (2500g+),2012,Muskingum,45 and older,*,*,19987
Low birth weight (<2500g),2012,Muskingum,Less than 15,0,0.0,19989
Normal birth weight (2500g+),2012,Muskingum,Less than 15,*,*,19990
Low birth weight (<2500g),2012,Muskingum,Unknown,0,0.0,19992
Normal birth weight (2500g+),2012,Muskingum,Unknown,0,0.0,19993
Low birth weight (<2500g),2012,Noble,15 to 17,*,*,19998
Normal birth weight (2500g+),2012,Noble,15 to 17,0,0.0,19999
Low birth weight (<2500g),2012,Noble,18 to 19,*,*,20001
Normal birth weight (2500g+),2012,Noble,18 to 19,*,*,20002
Low birth weight (<2500g),2012,Noble,20 to 24,*,*,20004
Normal birth weight (2500g+),2012,Noble,20 to 24,36,97.3,20005
Low birth weight (<2500g),2012,Noble,25 to 29,*,*,20007
Normal birth weight (2500g+),2012,Noble,25 to 29,33,89.2,20008
Low birth weight (<2500g),2012,Noble,30 to 34,*,*,20010
Normal birth weight (2500g+),2012,Noble,30 to 34,26,92.9,20011
Low birth weight (<2500g),2012,Noble,35 to 39,*,*,20013
Normal birth weight (2500g+),2012,Noble,35 to 39,*,*,20014
Low birth weight (<2500g),2012,Noble,40 to 44,0,0.0,20016
Normal birth weight (2500g+),2012,Noble,40 to 44,0,0.0,20017
Low birth weight (<2500g),2012,Noble,45 and older,0,0.0,20019
Normal birth weight (2500g+),2012,Noble,45 and older,0,0.0,20020
Low birth weight (<2500g),2012,Noble,Less than 15,0,0.0,20022
Normal birth weight (2500g+),2012,Noble,Less than 15,0,0.0,20023
Low birth weight (<2500g),2012,Noble,Unknown,0,0.0,20025
Normal birth weight (2500g+),2012,Noble,Unknown,0,0.0,20026
Low birth weight (<2500g),2012,Ottawa,15 to 17,*,*,20031
Normal birth weight (2500g+),2012,Ottawa,15 to 17,*,*,20032
Low birth weight (<2500g),2012,Ottawa,18 to 19,2,8.3,20034
Normal birth weight (2500g+),2012,Ottawa,18 to 19,*,*,20035
Low birth weight (<2500g),2012,Ottawa,20 to 24,6,6.7,20037
Normal birth weight (2500g+),2012,Ottawa,20 to 24,84,93.3,20038
Low birth weight (<2500g),2012,Ottawa,25 to 29,5,4.5,20040
Normal birth weight (2500g+),2012,Ottawa,25 to 29,107,95.5,20041
Low birth weight (<2500g),2012,Ottawa,30 to 34,2,2.6,20043
Normal birth weight (2500g+),2012,Ottawa,30 to 34,76,97.4,20044
Low birth weight (<2500g),2012,Ottawa,35 to 39,1,3.8,20046
Normal birth weight (2500g+),2012,Ottawa,35 to 39,25,96.2,20047
Low birth weight (<2500g),2012,Ottawa,40 to 44,*,*,20049
Normal birth weight (2500g+),2012,Ottawa,40 to 44,*,*,20050
Low birth weight (<2500g),2012,Ottawa,45 and older,0,0.0,20052
Normal birth weight (2500g+),2012,Ottawa,45 and older,0,0.0,20053
Low birth weight (<2500g),2012,Ottawa,Less than 15,0,0.0,20055
Normal birth weight (2500g+),2012,Ottawa,Less than 15,0,0.0,20056
Low birth weight (<2500g),2012,Ottawa,Unknown,0,0.0,20058
Normal birth weight (2500g+),2012,Ottawa,Unknown,0,0.0,20059
Low birth weight (<2500g),2012,Paulding,15 to 17,*,*,20064
Normal birth weight (2500g+),2012,Paulding,15 to 17,*,*,20065
Low birth weight (<2500g),2012,Paulding,18 to 19,0,0.0,20067
Normal birth weight (2500g+),2012,Paulding,18 to 19,*,*,20068
Low birth weight (<2500g),2012,Paulding,20 to 24,3,4.5,20070
Normal birth weight (2500g+),2012,Paulding,20 to 24,63,95.5,20071
Low birth weight (<2500g),2012,Paulding,25 to 29,5,7.4,20073
Normal birth weight (2500g+),2012,Paulding,25 to 29,63,92.6,20074
Low birth weight (<2500g),2012,Paulding,30 to 34,5,13.5,20076
Normal birth weight (2500g+),2012,Paulding,30 to 34,32,86.5,20077
Low birth weight (<2500g),2012,Paulding,35 to 39,*,*,20079
Normal birth weight (2500g+),2012,Paulding,35 to 39,*,*,20080
Low birth weight (<2500g),2012,Paulding,40 to 44,0,0.0,20082
Normal birth weight (2500g+),2012,Paulding,40 to 44,*,*,20083
Low birth weight (<2500g),2012,Paulding,45 and older,0,0.0,20085
Normal birth weight (2500g+),2012,Paulding,45 and older,0,0.0,20086
Low birth weight (<2500g),2012,Paulding,Less than 15,0,0.0,20088
Normal birth weight (2500g+),2012,Paulding,Less than 15,*,*,20089
Low birth weight (<2500g),2012,Paulding,Unknown,0,0.0,20091
Normal birth weight (2500g+),2012,Paulding,Unknown,0,0.0,20092
Low birth weight (<2500g),2012,Perry,15 to 17,0,0.0,20097
Normal birth weight (2500g+),2012,Perry,15 to 17,*,*,20098
Low birth weight (<2500g),2012,Perry,18 to 19,1,2.4,20100
Normal birth weight (2500g+),2012,Perry,18 to 19,40,97.6,20101
Low birth weight (<2500g),2012,Perry,20 to 24,14,10.1,20103
Normal birth weight (2500g+),2012,Perry,20 to 24,125,89.9,20104
Low birth weight (<2500g),2012,Perry,25 to 29,6,5.5,20106
Normal birth weight (2500g+),2012,Perry,25 to 29,103,94.5,20107
Low birth weight (<2500g),2012,Perry,30 to 34,2,2.8,20109
Normal birth weight (2500g+),2012,Perry,30 to 34,69,97.2,20110
Low birth weight (<2500g),2012,Perry,35 to 39,1,4.8,20112
Normal birth weight (2500g+),2012,Perry,35 to 39,*,*,20113
Low birth weight (<2500g),2012,Perry,40 to 44,0,0.0,20115
Normal birth weight (2500g+),2012,Perry,40 to 44,*,*,20116
Low birth weight (<2500g),2012,Perry,45 and older,0,0.0,20118
Normal birth weight (2500g+),2012,Perry,45 and older,0,0.0,20119
Low birth weight (<2500g),2012,Perry,Less than 15,0,0.0,20121
Normal birth weight (2500g+),2012,Perry,Less than 15,0,0.0,20122
Low birth weight (<2500g),2012,Perry,Unknown,0,0.0,20124
Normal birth weight (2500g+),2012,Perry,Unknown,0,0.0,20125
Low birth weight (<2500g),2012,Pickaway,15 to 17,1,5.6,20130
Normal birth weight (2500g+),2012,Pickaway,15 to 17,*,*,20131
Low birth weight (<2500g),2012,Pickaway,18 to 19,4,8.7,20133
Normal birth weight (2500g+),2012,Pickaway,18 to 19,42,91.3,20134
Low birth weight (<2500g),2012,Pickaway,20 to 24,12,6.5,20136
Normal birth weight (2500g+),2012,Pickaway,20 to 24,173,93.5,20137
Low birth weight (<2500g),2012,Pickaway,25 to 29,14,7.7,20139
Normal birth weight (2500g+),2012,Pickaway,25 to 29,167,92.3,20140
Low birth weight (<2500g),2012,Pickaway,30 to 34,15,10.6,20142
Normal birth weight (2500g+),2012,Pickaway,30 to 34,126,89.4,20143
Low birth weight (<2500g),2012,Pickaway,35 to 39,2,4.2,20145
Normal birth weight (2500g+),2012,Pickaway,35 to 39,46,95.8,20146
Low birth weight (<2500g),2012,Pickaway,40 to 44,*,*,20148
Normal birth weight (2500g+),2012,Pickaway,40 to 44,*,*,20149
Low birth weight (<2500g),2012,Pickaway,45 and older,0,0.0,20151
Normal birth weight (2500g+),2012,Pickaway,45 and older,0,0.0,20152
Low birth weight (<2500g),2012,Pickaway,Less than 15,0,0.0,20154
Normal birth weight (2500g+),2012,Pickaway,Less than 15,*,*,20155
Low birth weight (<2500g),2012,Pickaway,Unknown,0,0.0,20157
Normal birth weight (2500g+),2012,Pickaway,Unknown,0,0.0,20158
Low birth weight (<2500g),2012,Pike,15 to 17,0,0.0,20163
Normal birth weight (2500g+),2012,Pike,15 to 17,*,*,20164
Low birth weight (<2500g),2012,Pike,18 to 19,5,15.2,20166
Normal birth weight (2500g+),2012,Pike,18 to 19,28,84.8,20167
Low birth weight (<2500g),2012,Pike,20 to 24,11,8.1,20169
Normal birth weight (2500g+),2012,Pike,20 to 24,124,91.9,20170
Low birth weight (<2500g),2012,Pike,25 to 29,10,10.5,20172
Normal birth weight (2500g+),2012,Pike,25 to 29,85,89.5,20173
Low birth weight (<2500g),2012,Pike,30 to 34,5,10.9,20175
Normal birth weight (2500g+),2012,Pike,30 to 34,41,89.1,20176
Low birth weight (<2500g),2012,Pike,35 to 39,*,*,20178
Normal birth weight (2500g+),2012,Pike,35 to 39,*,*,20179
Low birth weight (<2500g),2012,Pike,40 to 44,0,0.0,20181
Normal birth weight (2500g+),2012,Pike,40 to 44,*,*,20182
Low birth weight (<2500g),2012,Pike,45 and older,0,0.0,20184
Normal birth weight (2500g+),2012,Pike,45 and older,0,0.0,20185
Low birth weight (<2500g),2012,Pike,Less than 15,*,*,20187
Normal birth weight (2500g+),2012,Pike,Less than 15,*,*,20188
Low birth weight (<2500g),2012,Pike,Unknown,0,0.0,20190
Normal birth weight (2500g+),2012,Pike,Unknown,0,0.0,20191
Low birth weight (<2500g),2012,Portage,15 to 17,3,13.6,20196
Normal birth weight (2500g+),2012,Portage,15 to 17,*,*,20197
Low birth weight (<2500g),2012,Portage,18 to 19,5,6.8,20199
Normal birth weight (2500g+),2012,Portage,18 to 19,68,93.2,20200
Low birth weight (<2500g),2012,Portage,20 to 24,24,7.2,20202
Normal birth weight (2500g+),2012,Portage,20 to 24,309,92.8,20203
Low birth weight (<2500g),2012,Portage,25 to 29,32,7.8,20205
Normal birth weight (2500g+),2012,Portage,25 to 29,380,92.2,20206
Low birth weight (<2500g),2012,Portage,30 to 34,17,4.8,20208
Normal birth weight (2500g+),2012,Portage,30 to 34,339,95.2,20209
Low birth weight (<2500g),2012,Portage,35 to 39,12,7.9,20211
Normal birth weight (2500g+),2012,Portage,35 to 39,140,92.1,20212
Low birth weight (<2500g),2012,Portage,40 to 44,1,3.4,20214
Normal birth weight (2500g+),2012,Portage,40 to 44,28,96.6,20215
Low birth weight (<2500g),2012,Portage,45 and older,*,*,20217
Normal birth weight (2500g+),2012,Portage,45 and older,*,*,20218
Low birth weight (<2500g),2012,Portage,Less than 15,0,0.0,20220
Normal birth weight (2500g+),2012,Portage,Less than 15,*,*,20221
Low birth weight (<2500g),2012,Portage,Unknown,0,0.0,20223
Normal birth weight (2500g+),2012,Portage,Unknown,0,0.0,20224
Low birth weight (<2500g),2012,Preble,15 to 17,*,*,20229
Normal birth weight (2500g+),2012,Preble,15 to 17,*,*,20230
Low birth weight (<2500g),2012,Preble,18 to 19,2,6.3,20232
Normal birth weight (2500g+),2012,Preble,18 to 19,30,93.8,20233
Low birth weight (<2500g),2012,Preble,20 to 24,12,8.3,20235
Normal birth weight (2500g+),2012,Preble,20 to 24,133,91.7,20236
Low birth weight (<2500g),2012,Preble,25 to 29,10,7.1,20238
Normal birth weight (2500g+),2012,Preble,25 to 29,130,92.9,20239
Low birth weight (<2500g),2012,Preble,30 to 34,5,6.0,20241
Normal birth weight (2500g+),2012,Preble,30 to 34,79,94.0,20242
Low birth weight (<2500g),2012,Preble,35 to 39,1,2.9,20244
Normal birth weight (2500g+),2012,Preble,35 to 39,34,97.1,20245
Low birth weight (<2500g),2012,Preble,40 to 44,*,*,20247
Normal birth weight (2500g+),2012,Preble,40 to 44,*,*,20248
Low birth weight (<2500g),2012,Preble,45 and older,0,0.0,20250
Normal birth weight (2500g+),2012,Preble,45 and older,*,*,20251
Low birth weight (<2500g),2012,Preble,Less than 15,0,0.0,20253
Normal birth weight (2500g+),2012,Preble,Less than 15,0,0.0,20254
Low birth weight (<2500g),2012,Preble,Unknown,0,0.0,20256
Normal birth weight (2500g+),2012,Preble,Unknown,0,0.0,20257
Low birth weight (<2500g),2012,Putnam,15 to 17,*,*,20262
Normal birth weight (2500g+),2012,Putnam,15 to 17,*,*,20263
Low birth weight (<2500g),2012,Putnam,18 to 19,0,0.0,20265
Normal birth weight (2500g+),2012,Putnam,18 to 19,*,*,20266
Low birth weight (<2500g),2012,Putnam,20 to 24,3,3.6,20268
Normal birth weight (2500g+),2012,Putnam,20 to 24,80,96.4,20269
Low birth weight (<2500g),2012,Putnam,25 to 29,10,5.6,20271
